User ID,Age,Gender,Location,Order Count,Total Spent,First Order Date,Last Order Date,Product Category
423,31.513271587111483,M,Phoenix,2,68.27144137948648,1970-01-01 00:00:01.683352955,1970-07-24 00:00:01.683352955,Accessories
424,34.090486165805935,M,Houston,2,13.64014990656121,1970-01-01 00:00:01.704597752,1970-04-12 00:00:01.704597752,Apparel
425,22.3845134723555,M,Los Angeles,2,25.920659778793382,1970-01-01 00:00:01.680193371,1970-11-19 00:00:01.680193371,Homeware
426,28.841226262985,F,Chicago,2,61.96635815887542,1970-01-01 00:00:01.648851003,1970-03-02 00:00:01.648851003,Accessories
427,24.900488147396327,M,Phoenix,2,50.95573287588898,1970-01-01 00:00:01.678968954,1970-04-05 00:00:01.678968954,Accessories
428,21.15825552322824,M,Phoenix,1,32.0989572686127,1970-01-01 00:00:01.686545655,1970-02-13 00:00:01.686545655,Accessories
429,32.37968050112561,F,Los Angeles,5,462.4457670617826,1970-01-01 00:00:01.687544758,1970-11-16 00:00:01.687544758,Apparel
430,29.243634220871733,M,Los Angeles,0,17.656317067081712,1970-01-01 00:00:01.646310050,1970-05-18 00:00:01.646310050,Apparel
431,29.382141672503998,M,Los Angeles,2,30.10195666507064,1970-01-01 00:00:01.678522685,1970-11-16 00:00:01.678522685,Homeware
432,31.753529610846567,M,Houston,2,51.830006929055514,1970-01-01 00:00:01.663264427,1970-12-20 00:00:01.663264427,Apparel
433,29.181063635171462,F,Los Angeles,0,58.9519595219263,1970-01-01 00:00:01.667778044,1970-09-10 00:00:01.667778044,Apparel
434,26.971336418335838,M,Houston,4,34.869610629826845,1970-01-01 00:00:01.665506858,1970-12-15 00:00:01.665506858,Apparel
435,31.705215271007738,M,Phoenix,2,43.054432104220986,1970-01-01 00:00:01.663841754,1970-03-28 00:00:01.663841754,Apparel
436,24.287653321256315,F,New York,1,19.181565576751975,1970-01-01 00:00:01.650782419,1970-09-01 00:00:01.650782419,Apparel
437,25.644774853482282,M,Chicago,2,65.86715674603025,1970-01-01 00:00:01.678023185,1970-10-01 00:00:01.678023185,Homeware
438,25.737571812541212,F,Chicago,1,35.66071856502899,1970-01-01 00:00:01.650091335,1970-01-31 00:00:01.650091335,Homeware
439,24.985860583070277,F,Los Angeles,3,100.46203911084872,1970-01-01 00:00:01.677591407,1970-09-09 00:00:01.677591407,Accessories
440,27.106766517811224,F,Phoenix,4,47.42883738032479,1970-01-01 00:00:01.701401399,1970-06-11 00:00:01.701401399,Apparel
441,29.79119380668059,M,New York,0,59.29049242030943,1970-01-01 00:00:01.703082378,1970-05-10 00:00:01.703082378,Apparel
442,23.891336181881712,M,Houston,1,42.01124190926618,1970-01-01 00:00:01.695359471,1970-07-16 00:00:01.695359471,Accessories
443,37.65314852447706,F,Phoenix,1,23.757378745939594,1970-01-01 00:00:01.648289121,1970-04-15 00:00:01.648289121,Apparel
444,32.24803070451218,M,New York,3,32.44872944609885,1970-01-01 00:00:01.656297452,1970-06-07 00:00:01.656297452,Homeware
445,24.51604402327721,M,New York,1,73.78766853812682,1970-01-01 00:00:01.678856783,1970-08-29 00:00:01.678856783,Accessories
446,24.37056591590632,M,Houston,2,27.117159050073,1970-01-01 00:00:01.646207050,1970-10-23 00:00:01.646207050,Accessories
447,26.418584983349227,M,Chicago,1,36.21879265271488,1970-01-01 00:00:01.665326850,1970-05-29 00:00:01.665326850,Apparel
448,35.52528333327549,F,Houston,1,64.82449796647732,1970-01-01 00:00:01.670974408,1970-03-27 00:00:01.670974408,Apparel
449,28.44454358721529,F,Houston,4,85.16744690542625,1970-01-01 00:00:01.680427891,1970-10-23 00:00:01.680427891,Apparel
450,30.796712011497878,M,Chicago,1,63.38676649744379,1970-01-01 00:00:01.679570021,1970-09-06 00:00:01.679570021,Homeware
451,20.96576348512944,F,Phoenix,2,41.57671194125978,1970-01-01 00:00:01.660703972,1970-04-20 00:00:01.660703972,Apparel
452,26.128961473754405,M,Los Angeles,2,70.58583302307623,1970-01-01 00:00:01.669959772,1970-10-26 00:00:01.669959772,Homeware
453,27.247708109754267,M,Chicago,1,117.94636408226188,1970-01-01 00:00:01.656036834,1970-08-17 00:00:01.656036834,Apparel
454,29.45085153947614,F,New York,2,63.88420303331453,1970-01-01 00:00:01.665750027,1970-09-11 00:00:01.665750027,Accessories
455,24.503226917018964,F,New York,4,27.240069136795196,1970-01-01 00:00:01.665285109,1970-06-03 00:00:01.665285109,Homeware
456,32.59783489034548,F,Houston,1,50.396017052957966,1970-01-01 00:00:01.664410830,1970-10-30 00:00:01.664410830,Apparel
457,31.420251245136093,F,Chicago,1,88.6929391998191,1970-01-01 00:00:01.687710161,1970-03-07 00:00:01.687710161,Homeware
458,31.314038846030925,F,New York,0,54.97884841495876,1970-01-01 00:00:01.682566011,1970-12-17 00:00:01.682566011,Apparel
459,31.700662495259113,M,New York,1,29.4026039026934,1970-01-01 00:00:01.691374328,1970-10-13 00:00:01.691374328,Apparel
460,29.81433108394973,F,New York,3,44.4438374763779,1970-01-01 00:00:01.671915059,1970-12-22 00:00:01.671915059,Apparel
461,26.642132620815808,F,New York,3,57.06034947699133,1970-01-01 00:00:01.657762484,1970-07-16 00:00:01.657762484,Apparel
462,26.41988070688544,F,New York,2,44.40874112677971,1970-01-01 00:00:01.671142692,1970-08-17 00:00:01.671142692,Accessories
463,26.98825002835362,F,Chicago,1,15.040818967531775,1970-01-01 00:00:01.697940966,1970-07-24 00:00:01.697940966,Apparel
464,31.25339496298435,M,New York,0,92.04258860090377,1970-01-01 00:00:01.659689340,1970-11-07 00:00:01.659689340,Apparel
465,33.24333420054264,M,Phoenix,1,67.82370537362371,1970-01-01 00:00:01.671639453,1970-05-23 00:00:01.671639453,Accessories
466,33.35375213714536,M,New York,2,40.41309809290802,1970-01-01 00:00:01.664817187,1970-03-16 00:00:01.664817187,Apparel
467,28.612405112966073,F,Chicago,2,65.93131365102012,1970-01-01 00:00:01.693827925,1970-08-26 00:00:01.693827925,Apparel
468,34.82284510007983,M,Chicago,1,17.87408677371586,1970-01-01 00:00:01.707592867,1970-05-18 00:00:01.707592867,Homeware
469,37.842634213979764,M,Chicago,3,33.42633596731523,1970-01-01 00:00:01.674127372,1970-02-13 00:00:01.674127372,Accessories
470,35.092272155330335,F,Houston,4,35.83579183840828,1970-01-01 00:00:01.669021950,1970-09-13 00:00:01.669021950,Apparel
471,25.503863300087446,F,New York,2,78.87920258203494,1970-01-01 00:00:01.698845802,1970-08-10 00:00:01.698845802,Apparel
472,29.481871937586163,M,New York,2,27.73779812829473,1970-01-01 00:00:01.677281175,1970-02-25 00:00:01.677281175,Apparel
473,29.107654454650636,M,Chicago,0,58.64992870860065,1970-01-01 00:00:01.704722030,1970-03-03 00:00:01.704722030,Accessories
474,34.98633898069672,M,Phoenix,2,84.86011569264988,1970-01-01 00:00:01.663180815,1970-06-24 00:00:01.663180815,Accessories
475,31.451894813550755,M,Phoenix,2,40.505225099265054,1970-01-01 00:00:01.693117292,1970-02-28 00:00:01.693117292,Apparel
476,22.58181112743254,M,Chicago,0,49.50810402481762,1970-01-01 00:00:01.661106515,1970-12-21 00:00:01.661106515,Apparel
477,30.77395374155745,F,New York,2,67.16249006324567,1970-01-01 00:00:01.660985539,1970-04-02 00:00:01.660985539,Apparel
478,29.128394276793387,M,Houston,1,31.199469097539033,1970-01-01 00:00:01.686897057,1970-02-14 00:00:01.686897057,Accessories
479,32.274288827455045,F,Chicago,0,48.84697303274227,1970-01-01 00:00:01.655191026,1970-01-15 00:00:01.655191026,Accessories
480,30.11486430327697,M,Los Angeles,1,52.993212655066394,1970-01-01 00:00:01.680859798,1970-03-02 00:00:01.680859798,Apparel
481,23.935690836484916,F,Chicago,6,39.44990891667476,1970-01-01 00:00:01.672741658,1970-10-29 00:00:01.672741658,Apparel
482,35.059612653135595,M,Phoenix,0,107.59797780226374,1970-01-01 00:00:01.670475162,1970-09-27 00:00:01.670475162,Apparel
483,34.98278523987422,F,Chicago,3,62.78512036442608,1970-01-01 00:00:01.672105064,1970-01-05 00:00:01.672105064,Apparel
484,29.972062729487863,M,Houston,1,51.51783940845225,1970-01-01 00:00:01.676673520,1970-11-05 00:00:01.676673520,Accessories
485,34.82889876805717,F,Los Angeles,5,69.14062064282565,1970-01-01 00:00:01.699771773,1970-04-15 00:00:01.699771773,Accessories
486,25.303581680705722,F,Los Angeles,1,20.892768868937907,1970-01-01 00:00:01.666092438,1970-03-25 00:00:01.666092438,Apparel
487,27.395145646800838,F,Phoenix,1,76.62406220663168,1970-01-01 00:00:01.674235328,1970-10-21 00:00:01.674235328,Apparel
488,26.025634393710206,F,Los Angeles,2,52.27918860408627,1970-01-01 00:00:01.653095741,1970-05-20 00:00:01.653095741,Apparel
489,29.80217073440041,M,Chicago,2,47.27517440503094,1970-01-01 00:00:01.657310018,1970-07-18 00:00:01.657310018,Apparel
490,21.794646149857414,M,Phoenix,0,24.367241683471114,1970-01-01 00:00:01.673787618,1970-04-19 00:00:01.673787618,Apparel
491,33.51295188753945,F,Phoenix,2,22.756463050108362,1970-01-01 00:00:01.657924035,1970-03-15 00:00:01.657924035,Homeware
492,32.24457328401892,F,Los Angeles,2,34.14307646335222,1970-01-01 00:00:01.667885156,1970-06-21 00:00:01.667885156,Homeware
493,26.648328461873056,M,Los Angeles,1,36.99058935912638,1970-01-01 00:00:01.701267441,1970-02-19 00:00:01.701267441,Accessories
494,24.54697915411722,F,New York,2,21.40423295957346,1970-01-01 00:00:01.645357760,1970-03-12 00:00:01.645357760,Homeware
495,37.53994560572741,M,Phoenix,3,93.64330276130967,1970-01-01 00:00:01.670481833,1970-12-17 00:00:01.670481833,Accessories
496,26.63357726570962,F,New York,3,50.9584177774563,1970-01-01 00:00:01.691243337,1970-03-02 00:00:01.691243337,Homeware
497,33.37023361428646,F,Los Angeles,2,98.3123610601092,1970-01-01 00:00:01.653752738,1970-06-12 00:00:01.653752738,Apparel
498,37.32062858936662,F,Phoenix,2,58.79290984958655,1970-01-01 00:00:01.692448321,1970-04-27 00:00:01.692448321,Apparel
499,19.5059380255355,M,New York,2,44.26569310601589,1970-01-01 00:00:01.654971473,1970-12-01 00:00:01.654971473,Apparel
500,26.088434282137136,F,Los Angeles,2,77.03675851974862,1970-01-01 00:00:01.644676388,1970-10-09 00:00:01.644676388,Accessories
501,24.386450450058753,F,Los Angeles,1,94.5993207746944,1970-01-01 00:00:01.701639486,1970-10-26 00:00:01.701639486,Accessories
502,28.224211290936868,F,Chicago,1,29.947969817285394,1970-01-01 00:00:01.658374935,1970-07-08 00:00:01.658374935,Homeware
503,34.021884862554366,M,Phoenix,2,76.75420054623743,1970-01-01 00:00:01.705774021,1970-01-08 00:00:01.705774021,Apparel
504,37.745808411952595,M,Los Angeles,1,48.698829436899345,1970-01-01 00:00:01.683993930,1970-04-19 00:00:01.683993930,Apparel
505,29.255319788153024,M,New York,0,24.453165465282623,1970-01-01 00:00:01.669508083,1970-09-09 00:00:01.669508083,Homeware
506,24.43882199405612,F,Chicago,0,31.075241924128793,1970-01-01 00:00:01.687406006,1970-11-09 00:00:01.687406006,Accessories
507,26.66545266382353,F,New York,0,22.72774090261841,1970-01-01 00:00:01.699754391,1970-11-24 00:00:01.699754391,Apparel
508,35.249200438952755,F,Houston,3,67.22682385028715,1970-01-01 00:00:01.674107277,1970-08-27 00:00:01.674107277,Homeware
509,20.92080535794105,M,Phoenix,0,77.827517608299,1970-01-01 00:00:01.659995648,1970-04-14 00:00:01.659995648,Homeware
510,30.47277516786069,F,Los Angeles,1,87.21633912304624,1970-01-01 00:00:01.690346708,1970-09-28 00:00:01.690346708,Apparel
511,35.112813799406396,M,Houston,2,58.88651970568153,1970-01-01 00:00:01.703318766,1970-02-26 00:00:01.703318766,Apparel
512,29.146110445793884,F,Phoenix,0,38.900203928244494,1970-01-01 00:00:01.686264017,1970-05-26 00:00:01.686264017,Apparel
513,17.10166561367756,M,Phoenix,2,65.60157491339795,1970-01-01 00:00:01.702271751,1970-03-14 00:00:01.702271751,Apparel
514,32.89356773514159,F,Phoenix,1,73.95653390173338,1970-01-01 00:00:01.701308682,1970-01-29 00:00:01.701308682,Apparel
515,21.756038903905335,M,New York,2,50.70874383869932,1970-01-01 00:00:01.670687891,1970-02-24 00:00:01.670687891,Accessories
516,35.27012178319307,F,Houston,3,24.28734516154908,1970-01-01 00:00:01.676067780,1970-09-21 00:00:01.676067780,Accessories
517,27.757478771508374,F,Los Angeles,5,56.24592670749608,1970-01-01 00:00:01.657727653,1970-11-09 00:00:01.657727653,Apparel
518,26.497145549585877,M,Houston,4,47.961344768562135,1970-01-01 00:00:01.677843903,1970-03-04 00:00:01.677843903,Accessories
519,26.506024415145347,F,Houston,0,51.84331815759464,1970-01-01 00:00:01.673537441,1970-05-31 00:00:01.673537441,Accessories
520,26.119848434570414,F,Los Angeles,0,43.78617233504197,1970-01-01 00:00:01.679589622,1970-11-12 00:00:01.679589622,Apparel
521,35.993791504795674,F,New York,1,80.07129716538425,1970-01-01 00:00:01.650046764,1970-02-13 00:00:01.650046764,Accessories
522,27.112600932820193,F,Houston,3,87.89186910634413,1970-01-01 00:00:01.659225856,1970-04-09 00:00:01.659225856,Homeware
523,32.309232705246565,M,Houston,3,63.06852273767115,1970-01-01 00:00:01.665833892,1970-06-13 00:00:01.665833892,Apparel
524,23.350225019813777,F,Houston,5,56.12582989012838,1970-01-01 00:00:01.699292385,1970-08-22 00:00:01.699292385,Apparel
525,30.976000660917823,F,Chicago,3,48.769502767778384,1970-01-01 00:00:01.692879050,1970-11-06 00:00:01.692879050,Homeware
526,34.17162950646145,F,Houston,0,26.185863028270894,1970-01-01 00:00:01.645433200,1970-01-04 00:00:01.645433200,Apparel
527,28.299279324179796,M,New York,1,68.20099857062876,1970-01-01 00:00:01.670135358,1970-02-05 00:00:01.670135358,Accessories
528,38.001144207405154,M,Los Angeles,3,29.874955091536588,1970-01-01 00:00:01.673512429,1970-06-08 00:00:01.673512429,Apparel
529,36.911425975206505,F,Houston,2,37.877440031938036,1970-01-01 00:00:01.692032531,1970-07-12 00:00:01.692032531,Apparel
530,24.28032711265592,M,New York,1,63.15818745536155,1970-01-01 00:00:01.703904345,1970-11-16 00:00:01.703904345,Accessories
531,25.274615701325587,F,Chicago,3,48.12531137955301,1970-01-01 00:00:01.698379536,1970-05-25 00:00:01.698379536,Apparel
532,38.58354109748963,F,Houston,0,71.43353988206538,1970-01-01 00:00:01.692223939,1970-03-20 00:00:01.692223939,Apparel
533,17.514042643717985,M,Los Angeles,3,54.284614177214785,1970-01-01 00:00:01.699546423,1970-06-04 00:00:01.699546423,Apparel
534,28.588228405221138,M,Phoenix,2,62.440103545640255,1970-01-01 00:00:01.659770683,1970-01-09 00:00:01.659770683,Apparel
535,34.648604764680954,M,Los Angeles,0,99.86130972312654,1970-01-01 00:00:01.693129105,1970-10-22 00:00:01.693129105,Apparel
536,33.88875735344537,F,Los Angeles,3,85.0230721385806,1970-01-01 00:00:01.673441441,1970-04-24 00:00:01.673441441,Apparel
537,30.458458649003585,F,Houston,4,31.074174040114706,1970-01-01 00:00:01.668465282,1970-01-28 00:00:01.668465282,Apparel
538,25.070061540949347,F,New York,2,56.95754511455771,1970-01-01 00:00:01.668830647,1970-12-31 00:00:01.668830647,Apparel
539,32.88651670592988,F,Phoenix,0,52.135397572685854,1970-01-01 00:00:01.705850082,1970-08-19 00:00:01.705850082,Apparel
540,35.53516145701573,M,Phoenix,1,44.59206177198372,1970-01-01 00:00:01.690901472,1970-01-07 00:00:01.690901472,Apparel
541,33.92072611494964,F,Chicago,3,34.02128242218263,1970-01-01 00:00:01.674690192,1970-07-14 00:00:01.674690192,Apparel
542,29.61349190208103,F,Los Angeles,2,99.36174882973248,1970-01-01 00:00:01.671618662,1970-02-14 00:00:01.671618662,Apparel
543,35.607041071235685,F,New York,3,100.93616395070516,1970-01-01 00:00:01.663091720,1970-03-14 00:00:01.663091720,Homeware
544,33.90593006487673,M,New York,0,32.86686040208015,1970-01-01 00:00:01.651878061,1970-11-19 00:00:01.651878061,Apparel
545,32.42290511300589,F,Chicago,0,81.23098999801904,1970-01-01 00:00:01.686202443,1970-05-05 00:00:01.686202443,Apparel
546,22.563890759495198,M,Los Angeles,3,34.72455028518721,1970-01-01 00:00:01.688538411,1970-07-08 00:00:01.688538411,Apparel
547,33.55601121068041,F,Los Angeles,1,63.0218560237981,1970-01-01 00:00:01.644875187,1970-02-02 00:00:01.644875187,Homeware
548,29.35431972378444,F,Chicago,4,12.029530554942179,1970-01-01 00:00:01.696618489,1970-09-15 00:00:01.696618489,Accessories
549,23.547691353233162,F,Los Angeles,4,31.016314271540274,1970-01-01 00:00:01.670700279,1970-07-19 00:00:01.670700279,Homeware
550,36.5677742628308,M,New York,4,55.89244193921632,1970-01-01 00:00:01.705066239,1970-02-12 00:00:01.705066239,Apparel
551,21.208413040656545,F,Houston,4,70.16719040772423,1970-01-01 00:00:01.688875793,1970-02-05 00:00:01.688875793,Apparel
552,26.75876225606225,M,Houston,1,67.6291243649411,1970-01-01 00:00:01.705614428,1970-03-29 00:00:01.705614428,Apparel
553,41.23475422696746,M,New York,2,43.4219775336835,1970-01-01 00:00:01.662262536,1970-06-18 00:00:01.662262536,Homeware
554,26.205280540271943,M,Houston,2,167.8455467624626,1970-01-01 00:00:01.691747780,1970-03-07 00:00:01.691747780,Accessories
555,32.303627399215664,F,Chicago,2,75.4971571895869,1970-01-01 00:00:01.675646576,1970-10-15 00:00:01.675646576,Apparel
556,34.156994692602474,F,Los Angeles,0,80.28501772645372,1970-01-01 00:00:01.644803689,1970-06-10 00:00:01.644803689,Homeware
557,30.87573843413139,M,Los Angeles,1,102.10194765198764,1970-01-01 00:00:01.674478046,1970-12-03 00:00:01.674478046,Accessories
558,37.84706399184744,M,Los Angeles,3,135.98103090639864,1970-01-01 00:00:01.662028335,1970-04-24 00:00:01.662028335,Homeware
559,27.770144397217337,M,New York,0,97.05827833108945,1970-01-01 00:00:01.679282266,1970-12-25 00:00:01.679282266,Apparel
560,24.639371214612282,M,Los Angeles,3,64.77277027685504,1970-01-01 00:00:01.664581424,1970-01-28 00:00:01.664581424,Apparel
561,35.51859822870159,F,New York,2,84.43215803590041,1970-01-01 00:00:01.694374804,1970-04-11 00:00:01.694374804,Homeware
562,26.38497152486456,F,Chicago,4,56.20273737878925,1970-01-01 00:00:01.663169233,1970-07-11 00:00:01.663169233,Apparel
563,33.94546313749112,M,Houston,2,114.83348566956963,1970-01-01 00:00:01.686514392,1970-03-14 00:00:01.686514392,Accessories
564,21.871737259783416,M,Los Angeles,1,24.042333946277026,1970-01-01 00:00:01.654520750,1970-12-25 00:00:01.654520750,Apparel
565,39.554168273311156,F,Houston,0,16.936844711343614,1970-01-01 00:00:01.688011875,1970-06-10 00:00:01.688011875,Apparel
566,24.80250384607035,F,Los Angeles,3,107.8131149239111,1970-01-01 00:00:01.686319969,1970-10-30 00:00:01.686319969,Apparel
567,27.170652650040598,F,New York,1,59.99522291872515,1970-01-01 00:00:01.660418805,1970-04-26 00:00:01.660418805,Apparel
568,34.38934417819523,M,New York,2,94.57610534526313,1970-01-01 00:00:01.696431786,1970-07-06 00:00:01.696431786,Accessories
569,31.445508167951466,F,Los Angeles,0,105.10368979636345,1970-01-01 00:00:01.645162977,1970-11-03 00:00:01.645162977,Apparel
570,26.285846101694126,F,Chicago,4,112.96876501997343,1970-01-01 00:00:01.657816278,1970-02-12 00:00:01.657816278,Homeware
571,32.757955036423645,F,Phoenix,2,134.0153445823548,1970-01-01 00:00:01.680987234,1970-04-21 00:00:01.680987234,Homeware
572,24.985564845989188,F,Los Angeles,0,31.519767899081927,1970-01-01 00:00:01.686466275,1970-08-14 00:00:01.686466275,Apparel
573,34.25209041569762,M,Chicago,4,126.71353632035164,1970-01-01 00:00:01.662146968,1970-11-01 00:00:01.662146968,Accessories
574,34.42355233371701,M,New York,3,73.79262912432887,1970-01-01 00:00:01.683661912,1970-06-13 00:00:01.683661912,Accessories
575,25.071938464038006,F,Phoenix,0,52.901034134521886,1970-01-01 00:00:01.668255427,1970-07-08 00:00:01.668255427,Accessories
576,21.260124066989817,M,Houston,0,221.58519897741408,1970-01-01 00:00:01.701905215,1970-07-30 00:00:01.701905215,Apparel
577,32.410438787326505,M,Houston,4,59.0205026734812,1970-01-01 00:00:01.700999992,1970-08-28 00:00:01.700999992,Apparel
578,30.60559313827067,M,Chicago,0,29.49669377822718,1970-01-01 00:00:01.693135968,1970-05-31 00:00:01.693135968,Homeware
579,25.254386312485448,M,New York,4,147.05564076854313,1970-01-01 00:00:01.696341760,1970-09-18 00:00:01.696341760,Accessories
580,33.33711071258902,M,New York,0,41.62398414946063,1970-01-01 00:00:01.664158243,1970-10-22 00:00:01.664158243,Apparel
581,40.46322860608492,M,Phoenix,3,101.54506239594721,1970-01-01 00:00:01.669947520,1970-06-19 00:00:01.669947520,Apparel
582,37.93547553760561,M,New York,2,40.54525485545046,1970-01-01 00:00:01.682326428,1970-04-12 00:00:01.682326428,Apparel
583,26.581924412277623,M,Chicago,0,80.3041114749218,1970-01-01 00:00:01.646053378,1970-01-28 00:00:01.646053378,Homeware
584,37.13704480473336,F,New York,2,75.2126578546727,1970-01-01 00:00:01.678541326,1970-01-06 00:00:01.678541326,Apparel
585,35.609918429443965,M,New York,0,30.28544118928511,1970-01-01 00:00:01.701322092,1970-05-13 00:00:01.701322092,Apparel
586,32.48674127413951,M,Phoenix,3,24.513117136870964,1970-01-01 00:00:01.665726286,1970-05-29 00:00:01.665726286,Apparel
587,36.44062681001084,M,Phoenix,3,97.48066377922684,1970-01-01 00:00:01.669977735,1970-08-17 00:00:01.669977735,Apparel
588,29.35442193476044,F,Houston,2,60.06983628387303,1970-01-01 00:00:01.689369296,1970-07-23 00:00:01.689369296,Apparel
589,29.3635119901217,F,New York,1,25.828746418851996,1970-01-01 00:00:01.691195548,1970-10-22 00:00:01.691195548,Apparel
590,36.952690659577605,M,Chicago,2,25.44849201615126,1970-01-01 00:00:01.649608011,1970-07-24 00:00:01.649608011,Apparel
591,26.250409654590182,M,Phoenix,1,46.713978677313,1970-01-01 00:00:01.655166000,1970-05-01 00:00:01.655166000,Apparel
592,22.4971165582298,M,Chicago,2,68.89338690126809,1970-01-01 00:00:01.679619341,1970-06-06 00:00:01.679619341,Accessories
593,32.53379128902309,F,Los Angeles,2,43.1175017283388,1970-01-01 00:00:01.659962806,1970-01-18 00:00:01.659962806,Homeware
594,23.20112017853721,F,Houston,2,43.78255740932476,1970-01-01 00:00:01.662454336,1970-09-21 00:00:01.662454336,Apparel
595,29.88305462829136,M,Los Angeles,1,48.45106891877058,1970-01-01 00:00:01.646294621,1970-02-21 00:00:01.646294621,Apparel
596,29.549908031905105,F,Los Angeles,3,115.2520589636934,1970-01-01 00:00:01.703669864,1970-03-13 00:00:01.703669864,Apparel
597,19.84685733004274,M,Chicago,2,39.124194711983485,1970-01-01 00:00:01.675833457,1970-11-18 00:00:01.675833457,Accessories
598,38.625263493789916,M,Chicago,3,24.751218175966475,1970-01-01 00:00:01.678463977,1970-01-29 00:00:01.678463977,Apparel
599,29.173906103784827,M,Los Angeles,0,33.15286689845356,1970-01-01 00:00:01.681398699,1970-12-27 00:00:01.681398699,Accessories
600,24.76108448750576,M,Phoenix,2,79.09120186748386,1970-01-01 00:00:01.707215292,1970-02-23 00:00:01.707215292,Homeware
601,30.640570997612553,F,Houston,1,33.56588962839514,1970-01-01 00:00:01.662044209,1970-09-17 00:00:01.662044209,Apparel
602,31.492792581302798,M,Chicago,2,30.563574617632,1970-01-01 00:00:01.683840431,1970-12-23 00:00:01.683840431,Homeware
603,33.79470186994563,F,Chicago,2,24.155411093767306,1970-01-01 00:00:01.663515654,1970-07-18 00:00:01.663515654,Accessories
604,31.68171241542422,M,Houston,3,46.021230072137875,1970-01-01 00:00:01.658277015,1970-02-02 00:00:01.658277015,Apparel
605,41.16447865939014,F,Chicago,3,167.13262793614186,1970-01-01 00:00:01.678833686,1970-10-01 00:00:01.678833686,Apparel
606,32.57734576130924,M,Houston,3,77.13967300615559,1970-01-01 00:00:01.699762682,1970-04-10 00:00:01.699762682,Accessories
607,28.08412082542256,F,Los Angeles,1,31.87151846977548,1970-01-01 00:00:01.683094976,1970-10-29 00:00:01.683094976,Accessories
608,25.89596170384175,M,Chicago,3,73.54093505108588,1970-01-01 00:00:01.701514412,1970-08-11 00:00:01.701514412,Apparel
609,35.25514391664408,F,Phoenix,1,75.89519720754647,1970-01-01 00:00:01.659030333,1970-05-17 00:00:01.659030333,Apparel
610,34.6010803387443,M,Chicago,3,34.28452921177893,1970-01-01 00:00:01.650036547,1970-08-07 00:00:01.650036547,Apparel
611,26.65471776955824,M,Los Angeles,4,39.38734246133273,1970-01-01 00:00:01.705046849,1970-01-08 00:00:01.705046849,Apparel
612,33.763394316021405,M,New York,4,25.943062839183263,1970-01-01 00:00:01.684526956,1970-12-10 00:00:01.684526956,Accessories
613,27.12957383447085,M,Phoenix,4,46.3147397430689,1970-01-01 00:00:01.647732229,1970-03-26 00:00:01.647732229,Accessories
614,27.60757115459217,M,New York,2,29.80543701215624,1970-01-01 00:00:01.688434190,1970-09-11 00:00:01.688434190,Accessories
615,27.36379078021906,F,New York,4,56.96108207900827,1970-01-01 00:00:01.665971294,1970-05-15 00:00:01.665971294,Apparel
616,36.35052537156614,F,Chicago,2,77.541328224194,1970-01-01 00:00:01.677465131,1970-03-23 00:00:01.677465131,Apparel
617,27.81965058937334,M,Los Angeles,3,66.66420753090183,1970-01-01 00:00:01.684858893,1970-02-28 00:00:01.684858893,Homeware
618,25.229827652988067,M,New York,5,53.503400829889216,1970-01-01 00:00:01.647174561,1970-01-26 00:00:01.647174561,Apparel
619,28.685385142600182,M,New York,6,124.06203882896307,1970-01-01 00:00:01.675849278,1970-09-20 00:00:01.675849278,Accessories
620,23.938430472314963,F,Houston,1,37.00713237942182,1970-01-01 00:00:01.659428999,1970-10-24 00:00:01.659428999,Apparel
621,31.358832951623288,F,Houston,2,51.42735294419145,1970-01-01 00:00:01.662948788,1970-10-01 00:00:01.662948788,Apparel
622,23.630371808036124,F,New York,1,81.47357348224203,1970-01-01 00:00:01.695988412,1970-09-20 00:00:01.695988412,Apparel
623,21.207982947659566,F,New York,0,157.18683637519536,1970-01-01 00:00:01.697087287,1970-06-16 00:00:01.697087287,Apparel
624,33.46809679847395,M,Phoenix,1,77.1275872802186,1970-01-01 00:00:01.669365366,1970-05-08 00:00:01.669365366,Apparel
625,29.372818632392732,F,New York,4,24.498682445076124,1970-01-01 00:00:01.664155425,1970-03-29 00:00:01.664155425,Apparel
626,34.670852304600444,F,New York,2,76.64875667523822,1970-01-01 00:00:01.697283572,1970-10-28 00:00:01.697283572,Accessories
627,37.149154898456,M,Chicago,3,47.398763236836686,1970-01-01 00:00:01.704499225,1970-04-08 00:00:01.704499225,Apparel
628,30.58164484412127,M,Los Angeles,1,46.29196395867283,1970-01-01 00:00:01.689978302,1970-06-20 00:00:01.689978302,Accessories
629,30.413726248833818,M,Los Angeles,2,47.15612461748532,1970-01-01 00:00:01.660699696,1970-02-12 00:00:01.660699696,Apparel
630,33.518377690214415,F,Houston,1,42.07457610996795,1970-01-01 00:00:01.648191662,1970-09-24 00:00:01.648191662,Apparel
631,27.92978232532028,M,Los Angeles,4,37.855257461534,1970-01-01 00:00:01.706939358,1970-08-07 00:00:01.706939358,Accessories
632,28.861231940473626,F,Phoenix,1,51.57426160158082,1970-01-01 00:00:01.702198349,1970-02-20 00:00:01.702198349,Apparel
633,27.89458811382497,M,Houston,2,113.57176543010438,1970-01-01 00:00:01.703389082,1970-07-21 00:00:01.703389082,Homeware
